Customer_ID,LastPurchase,FirstPurchase,Frequency,Monetary,TotalQuantity,UniqueProducts,AverageOrderValue,Recency,CustomerLifetimeDays,Churn,Segment,RFM_Score,Cluster,ChurnProbability,RiskLevel
16749,2010-04-27 13:06:00,2009-12-15 14:05:00,2,4157.88,1910,53,57.748333333333335,591,132,1,Other,8,0,0.8933333333333333,High Risk
16750,2011-10-26 12:48:00,2011-04-21 16:53:00,5,623.93,214,74,6.567684210526315,45,187,0,Loyal Customers,11,0,0.3233333333333333,Medium Risk
16751,2011-11-09 10:48:00,2011-11-09 10:48:00,1,1764.72,1031,24,70.5888,31,0,0,High Value Customers,10,0,0.5133333333333333,Medium Risk
16752,2010-12-02 12:18:00,2010-12-02 12:18:00,1,207.5,54,9,23.055555555555557,373,0,1,Other,5,0,0.9,High Risk
16753,2011-10-12 13:14:00,2011-10-12 13:14:00,1,223.92000000000002,189,34,6.5858823529411765,58,0,0,New / Potential,7,0,0.22,Low Risk
16754,2010-12-02 17:38:00,2010-03-08 11:32:00,29,65500.07,63551,38,467.8576428571429,372,269,1,At Risk,12,1,0.74,High Risk
16755,2011-08-17 13:21:00,2009-12-09 14:25:00,7,2864.68,1985,219,8.980188087774295,114,615,1,Loyal Customers,11,1,0.6433333333333333,High Risk
16756,2011-05-09 09:33:00,2010-03-09 15:56:00,7,1312.3700000000001,707,64,16.61227848101266,215,425,1,At Risk,10,0,0.7266666666666667,High Risk
16757,2011-01-25 11:59:00,2010-10-26 15:09:00,2,270.48,180,13,18.032,319,90,1,Other,5,0,0.92,High Risk
16758,2011-10-05 14:47:00,2011-10-05 14:47:00,1,369.34000000000003,203,22,16.78818181818182,65,0,0,Other,7,0,0.30666666666666664,Medium Risk
16759,2011-12-02 12:42:00,2011-11-09 09:06:00,3,789.79,609,40,18.804523809523808,8,23,0,Other,11,1,0.14333333333333334,Low Risk
16760,2010-10-05 15:55:00,2010-10-05 15:55:00,1,228.0,168,17,13.411764705882353,430,0,1,Other,4,0,0.75,High Risk
16761,2011-09-04 11:15:00,2011-09-04 11:15:00,1,316.62,341,13,24.355384615384615,97,0,1,Other,7,0,0.6566666666666666,High Risk
16762,2011-11-20 11:43:00,2011-07-18 12:52:00,3,1207.24,480,51,19.162539682539684,20,124,0,Other,10,1,0.5533333333333333,Medium Risk
16763,2011-05-25 11:52:00,2009-12-01 15:26:00,2,964.6999999999999,492,44,21.924999999999997,199,539,1,Other,7,0,0.6933333333333334,High Risk
16764,2011-12-06 11:41:00,2011-07-19 17:17:00,13,2790.9500000000003,1253,209,3.987071428571429,4,139,0,Champions,14,1,0.056666666666666664,Low Risk
16765,2011-02-18 15:41:00,2010-11-22 13:42:00,2,454.75,311,52,8.745192307692308,294,88,1,Other,6,0,0.88,High Risk
16766,2011-03-11 15:22:00,2011-03-11 13:34:00,2,1145.6,536,17,33.69411764705882,273,0,1,Other,7,0,0.92,High Risk
16767,2011-11-09 09:42:00,2010-04-28 16:49:00,15,8056.76,7102,209,25.09894080996885,31,559,0,Champions,14,1,0.07333333333333333,Low Risk
16768,2011-10-23 10:38:00,2009-12-07 11:47:00,9,1698.57,774,108,10.550124223602484,48,684,0,Champions,13,1,0.02666666666666667,Low Risk
16769,2011-03-24 13:41:00,2009-12-14 11:10:00,4,1117.05,295,76,11.515979381443298,260,465,1,At Risk,9,0,0.8566666666666667,High Risk
16770,2011-10-13 12:21:00,2010-08-22 16:08:00,9,1778.93,1052,202,5.247581120943953,58,416,0,Champions,13,1,0.13333333333333333,Low Risk
16771,2011-11-06 13:28:00,2009-12-09 11:52:00,10,3949.6,2308,303,9.680392156862744,33,697,0,Champions,14,1,0.01,Low Risk
16772,2010-10-12 13:19:00,2009-12-18 10:50:00,3,3698.05,687,54,54.38308823529412,423,298,1,At Risk,9,0,0.9133333333333333,High Risk
16773,2011-10-13 14:37:00,2009-12-06 15:01:00,3,421.24,252,53,6.480615384615385,57,675,0,Other,9,0,0.0,Low Risk
16774,2011-10-03 12:41:00,2010-02-16 16:53:00,8,1567.48,774,89,11.965496183206106,68,593,0,Loyal Customers,12,1,0.11333333333333333,Low Risk
16775,2011-11-29 15:22:00,2010-09-23 17:34:00,16,2820.84,957,132,10.891274131274132,10,431,0,Champions,14,1,0.15666666666666668,Low Risk
16776,2011-10-10 13:04:00,2010-10-20 12:13:00,2,592.51,435,105,4.702460317460317,60,355,0,Other,7,0,0.31,Medium Risk
16777,2011-09-20 13:41:00,2010-03-17 12:42:00,5,1292.18,470,125,9.099859154929577,80,552,0,Loyal Customers,11,1,0.07333333333333333,Low Risk
16778,2011-09-26 13:48:00,2011-03-10 15:21:00,2,245.94,194,16,15.37125,74,199,0,Other,6,0,0.25333333333333335,Low Risk
16779,2011-12-07 14:54:00,2009-12-03 13:03:00,53,32809.03,19411,293,31.54714423076923,2,734,0,Champions,15,1,0.0033333333333333335,Low Risk
16780,2011-08-31 16:09:00,2010-10-28 19:41:00,3,596.4,352,73,6.2124999999999995,100,306,1,Other,8,0,0.5866666666666667,Medium Risk
16781,2010-12-02 14:26:00,2010-02-08 13:56:00,2,623.0,192,36,15.974358974358974,372,297,1,Other,7,0,0.8866666666666667,High Risk
16782,2011-11-29 13:20:00,2009-12-09 11:58:00,38,9636.12,4027,575,5.725561497326204,10,720,0,Champions,15,1,0.013333333333333334,Low Risk
16783,2010-09-29 11:53:00,2010-09-29 11:53:00,1,391.95,163,25,15.677999999999999,437,0,1,Other,5,0,0.8466666666666667,High Risk
16784,2011-11-20 12:20:00,2010-03-28 12:55:00,5,892.33,494,138,5.647658227848101,20,601,0,Loyal Customers,11,1,0.04,Low Risk
16785,2010-10-26 10:36:00,2010-10-26 10:36:00,1,533.78,313,35,15.250857142857143,410,0,1,Other,6,0,0.8566666666666667,High Risk
16786,2010-11-11 08:25:00,2010-11-11 08:25:00,1,51.84,72,1,51.84,394,0,1,Other,5,0,0.92,High Risk
16787,2010-11-07 11:01:00,2010-01-10 11:12:00,4,1017.53,472,102,9.085089285714286,398,300,1,At Risk,9,0,0.86,High Risk
16788,2011-08-08 14:53:00,2010-02-07 12:40:00,5,1928.93,965,348,4.035418410041841,123,547,1,Loyal Customers,11,1,0.74,High Risk
16789,2011-12-01 15:12:00,2011-12-01 15:12:00,1,80.80000000000001,32,5,16.160000000000004,8,0,0,New / Potential,8,0,0.30333333333333334,Medium Risk
16790,2011-12-06 11:53:00,2011-11-02 11:23:00,6,1545.6200000000001,898,88,16.61956989247312,4,34,0,Champions,13,1,0.13333333333333333,Low Risk
16791,2011-11-10 19:12:00,2009-12-03 18:08:00,15,3957.63,1854,393,5.811497797356829,29,707,0,Champions,14,1,0.0033333333333333335,Low Risk
16792,2011-03-02 14:41:00,2010-01-04 13:47:00,5,623.46,324,90,6.1123529411764705,282,422,1,At Risk,9,0,0.83,High Risk
16793,2011-10-13 15:08:00,2011-10-13 15:08:00,1,243.84,146,16,15.24,57,0,0,New / Potential,7,0,0.17333333333333334,Low Risk
16794,2011-12-08 17:54:00,2010-03-25 15:17:00,15,2052.7,1576,245,4.089043824701195,1,623,0,Champions,14,1,0.013333333333333334,Low Risk
16795,2010-12-09 14:08:00,2010-01-25 13:14:00,3,2062.41,1214,306,6.138125,365,318,1,At Risk,9,0,0.8,High Risk
16796,2011-09-11 14:01:00,2011-09-11 14:01:00,1,305.62,186,18,16.97888888888889,89,0,0,Other,7,0,0.29333333333333333,Low Risk
16797,2010-11-11 19:14:00,2009-12-02 13:33:00,5,1802.02,898,289,4.527688442211055,393,344,1,At Risk,10,0,0.8166666666666667,High Risk
16798,2010-06-03 19:01:00,2009-12-10 19:35:00,3,841.16,205,141,4.977278106508876,554,174,1,At Risk,7,0,0.8,High Risk
16799,2010-10-03 14:28:00,2010-09-12 12:46:00,2,452.78000000000003,162,81,4.921521739130435,432,21,1,Other,5,0,0.8933333333333333,High Risk
16800,2011-11-28 14:06:00,2011-11-28 14:06:00,1,1162.65,524,148,7.452884615384616,11,0,0,New / Potential,10,0,0.29,Low Risk
16801,2011-06-29 15:33:00,2011-03-11 13:56:00,4,1594.23,493,72,21.2564,163,110,1,Loyal Customers,11,0,0.8766666666666667,High Risk
16802,2010-01-29 13:44:00,2009-12-09 13:00:00,2,582.61,369,48,10.992641509433962,679,51,1,Other,5,0,0.8966666666666666,High Risk
16803,2011-10-05 14:28:00,2011-10-05 14:28:00,1,332.3,245,24,13.845833333333333,65,0,0,Other,7,0,0.7533333333333333,High Risk
16804,2011-11-16 16:43:00,2011-03-14 15:48:00,3,536.99,246,59,8.949833333333334,23,247,0,Other,9,0,0.23666666666666666,Low Risk
16805,2011-06-19 11:23:00,2009-12-08 14:29:00,5,1091.34,1120,213,4.38289156626506,174,557,1,Loyal Customers,10,0,0.8133333333333334,High Risk
16806,2011-08-28 15:27:00,2011-04-14 19:59:00,4,762.16,356,68,8.195268817204301,103,135,1,Loyal Customers,10,0,0.7733333333333333,High Risk
16807,2011-07-20 12:00:00,2010-03-26 14:38:00,6,2123.88,1433,107,14.956901408450705,143,480,1,Loyal Customers,11,1,0.77,High Risk
16808,2011-09-01 19:34:00,2011-03-10 19:05:00,2,288.42,196,21,12.540000000000001,99,175,1,Other,7,0,0.9,High Risk
16809,2011-11-16 15:45:00,2010-04-13 15:34:00,9,1727.43,1093,113,6.6696138996139,23,582,0,Champions,13,1,0.18333333333333332,Low Risk
16810,2011-05-31 15:32:00,2010-10-15 15:32:00,2,842.04,372,34,24.765882352941176,192,228,1,Other,7,0,0.7533333333333333,High Risk
16811,2011-12-05 11:39:00,2011-11-22 17:19:00,2,547.07,477,26,19.538214285714286,5,12,0,New / Potential,9,1,0.26,Low Risk
16812,2010-12-14 12:35:00,2010-11-22 14:36:00,4,2392.0,1116,98,20.8,361,21,1,At Risk,10,0,0.7833333333333333,High Risk
16813,2011-12-01 14:03:00,2011-05-19 13:28:00,10,1652.18,1501,248,3.878356807511737,8,196,0,Champions,14,1,0.09333333333333334,Low Risk
16814,2011-11-25 13:27:00,2010-04-11 12:45:00,36,11924.85,4844,247,15.547392438070405,14,593,0,Champions,15,1,0.07333333333333333,Low Risk
16815,2010-09-12 10:59:00,2010-06-21 12:05:00,2,406.02,237,66,5.561917808219178,454,82,1,Other,5,0,0.9533333333333334,High Risk
16816,2011-08-28 14:16:00,2010-12-16 17:01:00,4,417.06,274,28,14.895,103,254,1,Loyal Customers,9,0,0.69,High Risk
16817,2011-12-07 11:03:00,2010-10-04 09:06:00,13,2560.7000000000003,1401,107,18.160992907801422,3,429,0,Champions,14,1,0.12,Low Risk
16818,2011-11-29 10:41:00,2011-05-18 11:42:00,11,3349.57,2164,172,17.81686170212766,11,194,0,Champions,15,1,0.16,Low Risk
16819,2010-08-31 17:37:00,2010-08-31 17:31:00,2,182.59,253,17,10.740588235294117,465,0,1,Other,4,0,0.8666666666666667,High Risk
16820,2011-09-05 12:06:00,2011-09-05 12:06:00,1,497.61,307,26,19.138846153846153,96,0,1,Other,7,0,0.9233333333333333,High Risk
16821,2010-11-23 10:04:00,2010-11-23 10:04:00,1,113.35,13,7,16.192857142857143,382,0,1,Other,5,0,0.9,High Risk
16822,2010-01-22 14:22:00,2010-01-22 14:22:00,1,181.39,171,11,16.49,686,0,1,Other,4,0,0.58,Medium Risk
16823,2011-04-26 15:00:00,2009-12-02 09:57:00,7,2243.09,1166,149,12.965838150289018,227,510,1,At Risk,10,1,0.37333333333333335,Medium Risk
16824,2011-11-24 12:38:00,2010-11-11 12:21:00,3,686.24,390,34,17.595897435897434,16,378,0,Other,11,1,0.11,Low Risk
16825,2011-11-01 11:51:00,2010-06-23 13:14:00,5,1826.89,1297,48,28.54515625,39,495,0,Champions,12,1,0.41333333333333333,Medium Risk
16826,2011-10-19 14:05:00,2011-10-19 14:05:00,1,341.7,158,22,15.531818181818181,51,0,0,New / Potential,8,0,0.25333333333333335,Low Risk
16827,2010-11-11 14:04:00,2010-04-29 19:07:00,5,392.13,125,10,32.6775,393,195,1,At Risk,8,0,0.95,High Risk
16828,2011-09-07 15:10:00,2011-08-19 13:24:00,2,128.5,59,8,16.0625,93,19,1,Other,6,0,0.9166666666666666,High Risk
16829,2011-07-06 10:48:00,2010-11-16 18:11:00,2,513.32,215,25,19.011851851851855,157,231,1,Other,7,0,0.8666666666666667,High Risk
16830,2011-11-01 11:35:00,2009-12-13 12:11:00,4,1207.5,699,65,16.1,39,687,0,Loyal Customers,11,1,0.013333333333333334,Low Risk
16831,2010-05-24 09:08:00,2010-05-24 09:08:00,1,91.8,48,6,15.299999999999999,565,0,1,Other,4,0,0.88,High Risk
16832,2011-06-08 15:36:00,2010-09-07 12:35:00,5,417.61,179,19,19.886190476190478,184,274,1,Loyal Customers,9,0,0.6766666666666666,High Risk
16833,2011-12-08 14:39:00,2010-03-26 15:31:00,6,2409.04,878,87,26.18521739130435,1,621,0,Champions,13,1,0.03333333333333333,Low Risk
16834,2011-04-26 09:37:00,2010-02-03 14:24:00,2,898.96,760,43,18.728333333333335,228,446,1,At Risk,8,0,0.87,High Risk
16835,2011-08-03 13:50:00,2010-05-19 08:41:00,6,1456.66,496,58,17.764146341463416,128,441,1,Loyal Customers,11,1,0.9333333333333333,High Risk
16836,2011-10-31 10:05:00,2010-05-14 12:52:00,4,782.37,539,42,18.627857142857142,40,534,0,Loyal Customers,11,0,0.12333333333333334,Low Risk
16837,2011-11-08 14:27:00,2011-04-08 08:48:00,11,3170.98,1563,123,19.218060606060607,31,214,0,Champions,14,1,0.10666666666666667,Low Risk
16838,2011-05-26 13:13:00,2010-02-14 15:27:00,4,1159.6100000000001,509,53,19.65440677966102,197,465,1,At Risk,9,0,0.8866666666666667,High Risk
16839,2011-12-01 09:03:00,2010-02-11 15:02:00,44,21758.25,11295,132,62.16642857142857,9,657,0,Champions,15,1,0.006666666666666667,Low Risk
16840,2010-04-15 15:48:00,2010-02-03 12:42:00,2,139.85,117,9,15.538888888888888,603,71,1,At Risk,5,0,0.8866666666666667,High Risk
16841,2011-11-03 11:51:00,2010-01-12 11:32:00,12,4006.06,3478,187,18.292511415525112,37,660,0,Champions,14,1,0.0033333333333333335,Low Risk
16842,2011-08-31 10:42:00,2011-02-10 14:51:00,3,1264.19,693,45,20.066507936507936,101,201,1,High Value Customers,10,0,0.8333333333333334,High Risk
16843,2011-10-28 09:06:00,2009-12-10 11:40:00,35,19571.43,18502,317,32.83796979865772,43,686,0,Champions,14,1,0.0,Low Risk
16844,2010-05-26 10:29:00,2010-05-06 09:16:00,2,614.34,281,26,19.198125,563,20,1,At Risk,7,0,0.8766666666666667,High Risk
16845,2010-03-31 13:09:00,2010-03-31 13:09:00,1,253.88,167,20,12.693999999999999,618,0,1,Other,4,0,0.8866666666666667,High Risk
16846,2011-10-20 13:55:00,2010-03-10 12:03:00,3,842.41,517,47,17.923617021276595,50,589,0,Other,10,0,0.33666666666666667,Medium Risk
16847,2011-10-27 13:29:00,2010-03-31 13:32:00,2,614.89,255,37,16.618648648648648,43,574,0,Other,10,0,0.09666666666666666,Low Risk
16848,2011-10-18 08:42:00,2010-10-03 11:01:00,4,1411.62,780,75,16.607294117647058,53,379,0,Champions,12,1,0.08666666666666667,Low Risk
16849,2011-06-06 09:16:00,2011-06-06 09:16:00,1,124.57,33,8,15.57125,187,0,1,Other,6,0,0.9866666666666667,High Risk
16850,2011-01-10 11:09:00,2011-01-10 11:09:00,1,332.41,249,19,17.495263157894737,334,0,1,Other,6,0,0.7966666666666666,High Risk
16851,2011-12-05 13:32:00,2011-10-19 09:48:00,3,342.45,271,17,17.1225,4,47,0,Other,10,1,0.11666666666666667,Low Risk
16852,2011-11-29 13:22:00,2011-06-16 15:49:00,2,144.91,56,9,16.10111111111111,10,165,0,Other,9,0,0.3333333333333333,Medium Risk
16854,2010-10-18 16:31:00,2010-03-09 14:32:00,2,1408.96,997,72,18.786133333333336,417,223,1,At Risk,8,0,0.62,High Risk
16855,2011-11-16 12:03:00,2011-10-27 16:31:00,2,328.40000000000003,164,19,17.284210526315793,24,19,0,Other,9,0,0.74,High Risk
16856,2011-11-25 08:59:00,2010-09-23 13:11:00,3,358.49,171,16,18.867894736842107,15,427,0,Other,10,0,0.12666666666666668,Low Risk
16857,2010-09-23 10:49:00,2010-09-23 10:49:00,1,352.8,168,11,32.07272727272727,443,0,1,Other,5,0,0.9033333333333333,High Risk
16858,2010-12-06 09:52:00,2009-12-15 11:09:00,10,4292.59,1423,75,34.068174603174604,369,355,1,At Risk,12,1,0.7733333333333333,High Risk
16859,2011-07-18 12:19:00,2010-03-04 12:37:00,7,1932.41,1899,87,17.567363636363638,145,500,1,Loyal Customers,11,1,0.2733333333333333,Low Risk
16860,2010-09-13 10:05:00,2010-02-15 13:46:00,3,1610.62,625,35,37.45627906976744,453,209,1,At Risk,8,0,0.88,High Risk
16861,2011-10-11 09:05:00,2010-07-19 11:44:00,5,946.59,616,39,19.318163265306122,60,448,0,Loyal Customers,10,1,0.5966666666666667,Medium Risk
16862,2010-06-10 13:05:00,2010-01-07 12:57:00,4,662.33,513,34,18.923714285714286,547,154,1,At Risk,8,0,0.8833333333333333,High Risk
16863,2011-11-08 15:26:00,2010-10-26 10:03:00,3,834.27,640,43,17.750425531914892,31,378,0,Other,10,0,0.25,Low Risk
16864,2010-10-01 16:16:00,2010-04-20 11:56:00,2,409.25,283,17,24.073529411764707,434,164,1,At Risk,6,0,0.9366666666666666,High Risk
16865,2010-11-03 11:34:00,2010-11-03 11:34:00,1,130.95,157,15,8.184375,402,0,1,Other,5,0,0.94,High Risk
16866,2011-07-22 10:06:00,2011-07-01 12:34:00,3,207.74,60,10,18.885454545454547,141,20,1,Other,7,0,0.6466666666666666,High Risk
16867,2010-01-19 09:11:00,2010-01-19 09:11:00,1,76.74000000000001,58,6,12.790000000000001,690,0,1,Other,4,0,0.94,High Risk
16868,2010-11-10 13:17:00,2010-04-25 11:31:00,3,384.56,112,47,7.6912,394,199,1,At Risk,7,0,0.8866666666666667,High Risk
16869,2011-11-17 12:02:00,2011-06-17 13:01:00,4,817.12,583,113,6.434015748031496,23,152,0,Loyal Customers,11,1,0.23,Low Risk
16870,2010-08-27 13:53:00,2010-08-27 13:53:00,1,450.16,278,28,16.077142857142857,469,0,1,Other,5,0,0.81,High Risk
16871,2011-11-17 19:27:00,2011-03-14 10:31:00,6,2812.34,1253,131,20.528029197080293,22,248,0,Champions,12,1,0.11,Low Risk
16872,2011-09-23 16:05:00,2010-09-02 17:36:00,6,1213.13,1079,12,67.39611111111111,77,385,0,Loyal Customers,10,1,0.17666666666666667,Low Risk
16873,2011-12-05 12:05:00,2010-02-09 14:17:00,12,14617.39,8601,252,28.54958984375,5,663,0,Champions,15,1,0.0033333333333333335,Low Risk
16874,2010-11-25 13:08:00,2010-11-25 13:08:00,1,209.89000000000001,78,31,6.770645161290323,379,0,1,Other,5,0,0.99,High Risk
16875,2011-10-03 13:39:00,2010-01-05 09:16:00,11,4234.53,2099,161,18.410999999999998,67,636,0,Loyal Customers,13,1,0.006666666666666667,Low Risk
16876,2010-11-01 11:59:00,2010-11-01 11:59:00,1,136.01,181,32,4.2503125,404,0,1,Other,5,0,0.83,High Risk
16877,2011-11-27 13:47:00,2011-05-15 16:13:00,6,846.62,458,111,5.427051282051282,12,195,0,Loyal Customers,12,1,0.7466666666666667,High Risk
16878,2011-09-16 17:39:00,2011-09-16 17:39:00,1,13.3,12,3,4.433333333333334,84,0,0,Other,6,0,0.35,Medium Risk
16880,2011-11-09 11:33:00,2010-08-03 13:54:00,8,1813.21,904,130,9.908251366120219,31,462,0,Champions,13,1,0.19333333333333333,Low Risk
16881,2011-10-04 10:33:00,2011-10-04 10:33:00,1,432.0,600,1,432.0,67,0,0,Other,7,0,0.83,High Risk
16882,2011-10-04 10:42:00,2011-01-26 17:43:00,3,705.12,424,39,18.080000000000002,67,250,0,Other,9,0,0.33666666666666667,Medium Risk
16883,2011-06-05 12:51:00,2009-12-04 12:07:00,19,2246.06,1016,159,8.412209737827714,187,548,1,Loyal Customers,12,1,0.7633333333333333,High Risk
16884,2011-11-02 11:52:00,2010-05-18 12:00:00,4,1070.97,520,64,14.472567567567568,38,532,0,Loyal Customers,11,1,0.07333333333333333,Low Risk
16885,2011-11-24 13:40:00,2010-11-19 12:51:00,4,684.6,358,121,5.033823529411765,15,370,0,Loyal Customers,12,1,0.06666666666666667,Low Risk
16886,2010-09-09 15:08:00,2010-09-09 15:08:00,1,134.0,48,8,16.75,456,0,1,Other,4,0,0.9533333333333334,High Risk
16887,2011-11-04 14:07:00,2009-12-01 13:41:00,3,658.17,423,94,6.516534653465346,35,703,0,Other,10,0,0.013333333333333334,Low Risk
16888,2010-11-04 12:39:00,2010-01-07 13:07:00,3,434.2,145,44,8.35,401,300,1,At Risk,7,0,0.7233333333333334,High Risk
16889,2011-05-29 11:05:00,2010-05-23 10:46:00,6,2526.65,1611,163,11.643548387096775,195,371,1,At Risk,10,1,0.7866666666666666,High Risk
16890,2010-08-20 11:23:00,2010-05-06 16:27:00,3,285.41,243,17,15.021578947368422,477,105,1,At Risk,5,0,0.7933333333333333,High Risk
16891,2011-12-08 11:15:00,2009-12-04 12:37:00,11,1727.94,652,335,4.133827751196172,2,733,0,Champions,14,1,0.023333333333333334,Low Risk
16892,2011-12-08 13:18:00,2009-12-08 14:20:00,7,754.75,367,119,5.509124087591241,1,729,0,Loyal Customers,12,1,0.006666666666666667,Low Risk
16893,2010-12-08 12:06:00,2010-11-28 15:14:00,2,249.89000000000001,117,80,2.8722988505747127,367,9,1,At Risk,6,0,0.9233333333333333,High Risk
16894,2010-07-25 15:43:00,2010-06-22 14:21:00,3,1306.96,503,186,6.989090909090909,502,33,1,At Risk,8,0,0.7466666666666667,High Risk
16895,2011-10-06 12:15:00,2010-02-12 11:07:00,5,1102.9,421,135,6.766257668711657,65,601,0,Loyal Customers,10,1,0.08,Low Risk
16896,2010-06-02 15:40:00,2010-06-02 15:40:00,1,103.95,18,18,5.775,555,0,1,Other,4,0,0.89,High Risk
16897,2011-02-13 15:02:00,2011-01-30 11:52:00,2,289.78,73,37,7.831891891891891,299,14,1,At Risk,7,0,0.78,High Risk
16898,2011-11-13 15:44:00,2010-05-12 12:18:00,5,885.21,695,223,3.526733067729084,26,550,0,Loyal Customers,11,1,0.21,Low Risk
16899,2011-12-02 12:03:00,2010-11-07 15:00:00,8,1695.77,811,101,9.8021387283237,8,389,0,Champions,14,1,0.16666666666666666,Low Risk
16900,2011-11-23 10:32:00,2011-10-07 13:17:00,3,887.11,833,78,11.229240506329115,17,46,0,Other,11,1,0.15333333333333332,Low Risk
16901,2009-12-10 16:30:00,2009-12-10 16:30:00,1,204.26,42,23,8.880869565217392,729,0,1,Other,4,0,0.9566666666666667,High Risk
16902,2011-08-15 14:17:00,2011-08-15 14:17:00,1,1706.88,629,43,38.79272727272728,116,0,1,High Value Customers,9,0,0.8866666666666667,High Risk
16903,2011-11-10 15:32:00,2010-10-20 14:42:00,3,1041.75,717,148,5.7239010989010985,29,386,0,Other,10,1,0.08,Low Risk
16904,2011-12-05 13:10:00,2010-10-24 16:03:00,21,4675.36,2607,484,5.212218506131549,4,406,0,Champions,15,1,0.07,Low Risk
16905,2011-12-04 14:01:00,2009-12-10 20:04:00,17,4706.77,1913,171,14.70865625,5,723,0,Champions,15,1,0.0033333333333333335,Low Risk
16906,2011-09-19 11:49:00,2010-05-13 13:23:00,7,1410.92,590,180,6.624037558685447,82,493,0,Loyal Customers,11,1,0.20333333333333334,Low Risk
16907,2011-11-10 18:04:00,2010-07-01 17:30:00,9,1470.89,451,109,7.037751196172249,29,497,0,Champions,13,1,0.21333333333333335,Low Risk
16908,2009-12-17 13:35:00,2009-12-17 13:35:00,1,252.59,61,20,12.6295,722,0,1,Other,4,0,0.9966666666666667,High Risk
16909,2011-09-28 16:45:00,2011-09-28 16:45:00,1,379.14,436,18,21.063333333333333,72,0,0,Other,7,0,0.33,Medium Risk
16910,2011-12-05 12:51:00,2011-09-09 14:14:00,8,1508.96,884,318,2.7687339449541284,4,86,0,Champions,14,1,0.11,Low Risk
16911,2010-03-14 12:18:00,2010-02-16 16:12:00,2,255.25,161,30,7.292857142857143,636,25,1,At Risk,5,0,0.9133333333333333,High Risk
16912,2011-11-11 12:18:00,2009-12-09 12:32:00,15,4460.51,1689,130,25.933197674418604,29,701,0,Champions,14,1,0.0033333333333333335,Low Risk
16913,2011-02-22 12:56:00,2010-02-26 12:06:00,3,423.91,229,18,23.550555555555558,290,361,1,At Risk,7,0,0.5033333333333333,Medium Risk
16914,2011-11-03 15:27:00,2011-11-03 15:27:00,1,183.76,112,25,6.125333333333333,36,0,0,New / Potential,7,0,0.33666666666666667,Medium Risk
16915,2011-11-30 16:39:00,2010-05-19 13:32:00,11,1543.18,190,54,20.853783783783786,9,560,0,Champions,14,1,0.43333333333333335,Medium Risk
16916,2011-11-16 12:08:00,2010-10-20 12:56:00,4,902.02,649,180,4.40009756097561,24,391,0,Loyal Customers,11,1,0.17,Low Risk
16917,2011-03-08 11:55:00,2010-03-17 15:24:00,2,1851.88,792,45,37.037600000000005,277,355,1,At Risk,9,0,0.8233333333333334,High Risk
16918,2011-10-21 12:50:00,2009-12-03 12:27:00,16,3206.54,2066,280,7.062863436123348,50,687,0,Champions,14,1,0.0033333333333333335,Low Risk
16919,2011-07-06 13:35:00,2010-08-19 15:28:00,24,4909.66,2333,230,7.996188925081433,156,320,1,Loyal Customers,13,1,0.7766666666666666,High Risk
16920,2010-10-24 14:07:00,2010-10-24 14:07:00,1,355.45,81,23,15.454347826086956,411,0,1,Other,5,0,0.94,High Risk
16921,2011-10-09 16:22:00,2010-04-18 15:34:00,3,409.21,275,78,4.650113636363636,61,539,0,Other,8,0,0.12666666666666668,Low Risk
16922,2010-05-16 11:24:00,2010-05-16 11:24:00,1,611.08,281,122,5.008852459016394,573,0,1,Other,6,0,0.8833333333333333,High Risk
16923,2011-11-27 13:00:00,2010-01-31 11:14:00,32,13157.130000000001,6190,431,12.148781163434904,12,665,0,Champions,15,1,0.0033333333333333335,Low Risk
16924,2011-11-18 12:53:00,2011-09-16 12:54:00,3,829.89,467,69,10.245555555555555,21,62,0,Other,10,1,0.17,Low Risk
16925,2010-06-17 15:03:00,2010-06-17 15:03:00,1,125.65,123,18,6.980555555555556,540,0,1,Other,4,0,0.97,High Risk
16926,2010-12-03 13:42:00,2010-07-01 12:57:00,5,1169.6100000000001,197,63,12.183437500000002,371,155,1,At Risk,9,0,0.78,High Risk
16927,2011-08-16 11:10:00,2010-12-13 11:57:00,3,543.05,993,5,90.50833333333333,116,245,1,Other,8,0,0.8366666666666667,High Risk
16928,2011-09-20 15:10:00,2010-02-03 12:30:00,29,3897.5299999999997,2587,135,12.21796238244514,80,594,0,Loyal Customers,13,1,0.06666666666666667,Low Risk
16929,2011-12-06 08:37:00,2011-07-07 12:39:00,7,1295.39,929,51,16.823246753246753,4,151,0,Champions,13,1,0.20333333333333334,Low Risk
16930,2011-11-13 16:13:00,2011-10-02 14:25:00,3,378.89,339,47,7.148867924528302,26,42,0,Other,9,0,0.17,Low Risk
16931,2011-12-04 13:15:00,2010-11-07 13:24:00,23,5032.22,3357,466,5.30824894514768,5,391,0,Champions,15,1,0.07,Low Risk
16932,2011-10-17 14:12:00,2010-05-17 14:15:00,3,412.55,217,116,3.1018796992481206,53,517,0,Other,9,0,0.06,Low Risk
16933,2011-12-08 12:54:00,2009-12-09 15:03:00,9,3099.3,1533,213,10.990425531914894,1,728,0,Champions,15,1,0.006666666666666667,Low Risk
16934,2011-10-16 12:40:00,2010-03-28 12:43:00,6,2083.14,936,128,14.774042553191489,55,566,0,Champions,12,1,0.11,Low Risk
